title,date,content,keywords,url
Telcos Show Modest Gains in Curbing Emissions and Helping Customers Curb Theirs,"December 18, 2023","Thetelecommunicationsindustry has a dual role to play in the global effort to reduce greenhouse gas emissions: to lower its own emissions and to support its customers in reducing theirs. This year’s BCG Telco Sustainability Index offers a comprehensive portrait of the progress the industry is making on both fronts.

Compared with the data for 2021, the new data—collected from published reports on a wide range of environmental metrics covering operations in 2022 from 29 major telecom operators around the world—demonstrates that, overall, the industry has made progress in three of the four dimensions we track. Telcos’ commitment to sustainability and to the circular economy and waste management have shown some improvement, though individual companies have achieved mixed progress. The customer enablement dimension still lags the other three, but progress there has been impressive, which bodes well for operators’ revenues and for other companies’ efforts to decarbonize.

In the fourth dimension, which focuses on reducing CO2emissions and energy intensity, results are somewhat poorer than last year’s, for two main reasons. First, most operators have already begun theirdecarbonizationand energy efficiency journeys and gained quick wins in areas such as switching to 100%renewable energy, where available. These initiatives have led to significant reductions in Scope 1 and Scope 2 emissions, but they have also fed a countervailing effect. The considerable increase in demand for telecom services and data traffic across their networks is complicating operators’ efforts to reduce their carbon emissions and energy usage further.

A deeper look at the results reveals where telcos are making gains, where they need to improve, and what challenges and opportunities they face in doing so.

Data traffic over the world’s telecom networks is increasing rapidly, as is pressure from both business and retail customers for progress on key sustainability metrics. As a result, telecom operators are actively seeking ways to meet their sustainability goals, to future-proof their business against the rising costs of energy and of carbon abatement, and to reduce the risks associated withclimate change.

Progress, however, has been mixed. The telecom industry’s overall median score improved by 9 points in 2022 over the previous year. (See Exhibit 1.) But scores on three of the four main dimensions of the index did not show equivalent gains. (See “How We Create the Index.”) Median scores for commitments to sustainability and for circularity and waste management improved by 5 points, while efforts to reduce emissions and emissions intensity actually worsened by 3 points. In fact, the advance in overall score is largely due to a very substantial 24-point gain in customer enablement—and despite this achievement, the industry as a whole still needs to improve in this dimension.","emissions(6), sustainability(5), progress(5), telecom(5), operators(5), energy(5), industry(4), year(3), data(3), overall(3), dimension(3), efforts(3), points(3), customers(2), index(2)",https://www.bcg.com/publications/2023/telcos-modest-emission-reduction-progress
Empowering the Marketing Function in B2B Sales,"December 15, 2023","A growing number of B2B companies are exploring ways to use marketing technology (martech) to bolster their go-to-market activities. Our recent project experience shows that companies that implementdemand centersand then successfully integrate their marketing, sales, and service functions are generating better leads more efficiently, improving their conversion rates, and achieving higher returns on marketing investment.

These initiatives are ensuring that their highly targeted, personalized messaging consistently reaches the right person at the right time. (See Exhibit 1.) By automating the generation of qualified leads, a demand center frees-up time for sales representatives to focus on value-adding activities such as sales conversations and conversions.","sales(3), companies(2), activities(2), leads(2), right(2), time(2)",https://www.bcg.com/publications/2023/empowering-the-marketing-function-b2b-sales
Cloud Cover: Cloud Prices Rise as the Era of Generative AI Dawns,"November 29, 2023","For the first time since the debut of cloud services, prices began to edge up in the first six months of 2023, according to theNimbus Pricing Index(NPI). Many have wondered if inflationary pressures and weaker revenue growth for cloud service providers (CSPs) would eventually lead to price increases. That time seems to have arrived. Although the impact is still marginal in most geographies, the price increases are significant in some European countries.



The NPI, which reflects average pricing in US dollars across the three main CSPs, recorded an average increase of 0.3% per price point (in other words, the price offered by one vendor in one location). The largest single increase was about 2% in South America. (See Appendix 1 for the full NPI table.) We also note that price ranges in some locales nudged upward in the first half of 2023 compared to the second half of 2022.

The four locations in Exhibit 1 are hubs where all three major CSPs have an offering that meets the specifications of the NPI. These modest increases indicate that CSPs continue to look for ways to boost revenue without resorting to direct price-list increases—especially in computing power, which is the largest component of most clients’ cloud billing.","price(5), increases(3), csps(3), time(2), cloud(2), pricing(2), revenue(2), average(2), increase(2), half(2)",https://www.bcg.com/publications/2023/cloud-prices-surge-with-rise-of-genai
Marketing Science Is the Path to Profitability for Subscription Media,"November 27, 2023","The era of “growth at all costs” is over for subscription media companies. Customer growth has slowed, acquisition costs have risen, and churn is way up. These changes impact direct-to-consumer businesses across video streaming, audio, gaming, and publishing. Traditional media companies still transitioning to these models have been especially challenged, since they’re confronting these issues while also trying to keep up with digital native companies that pioneered many of today’s subscription marketing approaches.

Shifting priorities on Wall Street have only added to the pressure. Impatient with heavy losses in new digital subscription business models, investors are increasingly rewarding profits, not just unit growth. Valuations for many media subscription businesses are down substantially, with seven of the top ten streaming media companies in the US underperforming the S&P 500 index by 41% from September 2021 to September 2023.

Media and entertainment leaders know it’s time to pivot. Instead of organizing around revenue growth at all costs, they need to optimize for profitable growth.

Some high-performing businesses have already begun this transition, and they are incorporating precision analytics andartificial intelligence(AI) into theirmarketingcapabilities to improve unit economics. BCG found that these businesses are more successful at identifying—and retaining—high-value customers, with churn rates that are 30% lower than the average. They also excel at marketing efficiency, with nearly 50% breaking even on customer acquisition costs (CAC) within a year, versus the more typical three-to-five-year payback period.

What these companies are doing well, others can emulate, and they don’t need to bite off sweeping changes to do so. Our research and client experience show that targeted shifts can yield significant results, and gains can compound over time as companies expand their capabilities.



Since 2016, the number of video-on-demand services with more than 1 million subscribers globally has quadrupled, from 28 in 2016 to 120 in 2022. During most of that time, subscriber growth also soared. But that’s changed: the top ten biggest streaming platforms saw average acquisition plummet from 51% year-over-year growth in 2020 down to single digits in 2023.

To attract and retain customers in this saturated market, some media companies have leaned hard into content, significantly ratcheting up spending on production and licensing. In 2022 alone, spending on original content jumped by 45%. But this surge has driven down margins and further pressured unit economics. In response, some companies have recently begun to rein in content spending, but there can be peril in that path, too, since cutting quality programming will give customers less reason to stick around and may increase churn.","companies(8), growth(7), media(6), subscription(4), businesses(4), acquisition(3), costs(3), unit(3), time(3), customers(3), content(3), customer(2), changes(2), models(2), digital(2)",https://www.bcg.com/publications/2023/why-subscription-based-companies-need-margin-based-marketing-approaches
A Net Zero Plan for the Semiconductor Industry,"November 07, 2023","Two trends broadly affecting thesemiconductor industrythreaten to significantly increase its carbon emissions from around 0.3% of total global emissions today.

First, demand for chips is accelerating. Virtually every modern industrial and consumer device—from children’s toys to rocket ships, and from the smallest appliance to the biggest automobiles—as well as most daily activities, such as sending an email, ultimately run on semiconductors.

Second, as chips increase in processing power, semiconductor production almost inevitably becomes more carbon intensive. Manufacturing more advanced semiconductors requires ever more complex processes, which consume more electricity and process gases.

If the current growth path were to continue unchecked, carbon emissions from semiconductor production would rise by about 8% annually in coming years and not peak until about 2045.



The need to combat climate change grows more urgent as the Paris Agreement’s goal of limiting the increase in global average temperatures to 1.5°C above preindustrial levels slips away. To do its part, the semiconductor industry must develop a decarbonization plan to reach net zero.

But without a clear picture of semiconductor emissions levels at every stage of chip manufacture and usage, there can be no path to net zero. With that in mind, BCG, SEMI, and the Semiconductor Climate Consortium (SCC) have publishedTransparency, Ambition, and Collaboration: Advancing the Climate Agenda of the Semiconductor Value Chain, a report that offers the most complete analysis of semiconductor-related greenhouse gas (GHG) emissions to date, as well as a detailed analysis of current and future emissions across the semiconductor value chain to facilitate targeted development of abatement solutions.

The research is especially notable for its ambitious range. Not only did we calculate Scope 1 and Scope 2 emissions—essentially, emissions that directly result from semiconductor design and manufacturing activities and from the energy consumed during those operations, respectively—but we also examined Scope 3 emissions. These are upstream CO2 emissions from suppliers’ production and materials sourcing activities as well as downstream emissions from the use of chips by customers in daily applications.



Our research yielded five key findings:



The full report develops and analyzes a series of scenarios for GHG emissions in manufacturing through 2050, charting possible semiconductor industry outcomes against an overall goal of adhering to the 1.5°C pathway. (See the exhibit.) Because data on supply chain and device usage is still difficult to measure and assess, we do not include these activities in our forecasts.","emissions(11), semiconductor(9), activities(4), carbon(3), chips(3), production(3), climate(3), chain(3), scope(3), global(2), daily(2), semiconductors(2), increase(2), manufacturing(2), current(2)",https://www.bcg.com/publications/2023/a-plan-to-reduce-semiconductor-emissions
ASPIRE to AI Leadership: A National Strategy Blueprint,"October 30, 2023","Every nation today needs to devise a robust artificial intelligence (AI) strategy. It is not about competing with AI giants like the US and China head-on, but about finding a specific and competitive foothold in this fast-evolving digital landscape where data is the new oil. AI, like Prometheus's gift of fire, is acting as the spine for a broad spectrum of ground-breaking technologies - from data analytics to robotics and the Internet of Things (IoT). Its influence is sweeping across vital sectors such as healthcare, education, energy, manufacturing, and transportation. We are just at the rupture of the AI revolution, with its full impact yet to materialize. It's like watching a thrilling mystery unfold - exciting, unpredictable, and full of opportunities. The recent global frenzy over generative AI models – the new rockstars in the tech world - underscores AI’s disruptive prowess and its potential to rewrite the art of the possible. Nations now stand at a strategic crossroads; a window of opportunity is open for them to make judicious choices about their positions in the AI race.

It's a high-stakes game, and the prizes for playing it well are monumental: enhanced GDP, increased productivity, job creation, improved quality of life, and citizen welfare. This endeavor is akin to a carefully orchestrated symphony - with each instrument, each note, representing key enablers and value creators of national AI strategies. A well-coordinated, strategic sequence could lead to exceptional results; a misaligned action, however, could undermine the overall strategic trajectory. Therefore, the call for action is urgent and should echo in every corner of national policy-making chambers.

Currently, the private sector has led the way in AI. The AI Index compiled by Stanford University reports that, in 2022, industry players released 32 of the 38 machine learning models that can be considered significant, while only 3 were released by academia11Stanford University HAI ""AI Index Report 2023""Notes:1Stanford University HAI ""AI Index Report 2023""(significant machine learning models refer to AI systems that showcase a state-of-the-art improvement, are historically significant, or highly cited: in 2022, 23 of them were AI language systems). Along with its myriad benefits, AI poses significant risks. Certain types of jobs are likely to disappear. Ethical concerns around privacy and surveillance, algorithms reinforcing bias and discrimination, the protection of intellectual property, and the role of human judgment are severe and have far-reaching societal implications. Governments can and should play a constructive role in shaping industry developments, educating the general public, and promotingresponsible AI. But the clock is ticking – they must get involved before exponentially growing complexity and mass adoption make intervention and oversight even more challenging.

If the private sector has been the primary beneficiary of developments so far, a national AI strategy will pay dividends to the general public beyond protecting them from the risks highlighted above. On a practical level, governments can leverage AI to target resources and improve service delivery. If governments fall too far behind the private sector, citizens will grow more frustrated with the delivery of public services, and private actors will be exclusively setting the standards.While trends of the latter are starting to emerge globally, this imbalance risks prioritizing private interests without careful attention to the public good. More broadly, governments should drive the development of AI standards, norms, and priorities – nationally and globally – not relegate those decisions to the private sector. Importantly, they should do so proactively to keep pace with private sector-driven AI innovation.

Countries approach AI from different starting points. They have different priorities for economic growth, social progress, educational achievement, and so on. They bring unique technological, engineering, and other strengths as well as limitations and weaknesses. They also take different approaches to balancing the interests of the government, private sector, and individual citizens. Understanding its starting point and approach to these trade-offs forms the basis for shaping a country’s strategy. In supporting national governments in their AI strategies, BCG has developed the “ASPIRE” framework which further defines and codifies six foundational elements: (1)Ambition, (2)Skills, (3)Policy & Regulation, (4)Investment, (5)Research & Innovation, and (6)Ecosystem.","private(8), sector(5), governments(5), national(4), significant(4), public(4), strategy(3), models(3), strategic(3), index(3), university(3), risks(3), different(3), new(2), full(2)",https://www.bcg.com/publications/2023/framing-a-national-ai-strategy-with-aspire
Let the Game Begin: How Esports Is Shaping the Future of Live Entertainment,"September 28, 2023","Our last two reports highlighted the rapidlyexpanding prevalence of gaming in people’s lives(especially in the Middle East), and theunprecedented opportunities this opens for the industry overall. Professional competitions are a natural extension of every game. Video games are no exception, with the first esports tournaments dating back to the early 1990s. From there, it was only a matter of time for them to move from arcades to arenas, and the stakes to grow from bragging rights to millions in prize money. This report explains what esports is, where it differs from traditional sports, and how to best leverage its potential both globally and in the Middle East.

This report addresses key questions, painting the picture of a vibrant new sector bursting with opportunity:







Turki Alfawzan

Chief Executive Officer at Saudi Esports Federation







Esports gets inspiration from traditional sports in many respects, but differs in 3 important ways:



Firstly, competition is built around video rather than physical games. While this may sound easy or even trivial, the intensity of an esports tournament can match that of a football final. Esports athletes experience significant stress and surge in their heart rate,11Source:National Library of MedicineNotes:1Source:National Library of Medicinewhile demonstrating extraordinary skills (unique in each genre), such as speed in their reactions (<200ms) or actions per minute (400-600 APM).

Even today, the likelihood of success in competitive esports is scarce for casual gamers. As with traditional sports, participating at a professional level demands full commitment and dedication from players, who spend 70-80 hours per week training to be the best in their game. Teams/players often live together to optimize their training schedule, sharpen team strategy, tactics, and communications, and develop their individual skills by playing daily against other great players. Complex systems emerge around players to ensure they are ready for important matches. Training schedules include developing new tactics, perfecting current ones, and sparring with other teams and players to evaluate skills and identify gaps. Although they play video games, esports athletes find that physical and mental health are critical for success, so many teams embed nutrition, physical training, and psychological support in their daily routines.","esports(5), players(4), video(3), games(3), traditional(3), sports(3), physical(3), skills(3), training(3), middle(2), professional(2), game(2), report(2), differs(2), new(2)",https://www.bcg.com/publications/2023/how-esports-will-become-future-of-entertainment
Navigating the Costly Economics of Chip Making,"September 28, 2023","In 2020,we exploredthe economics of various types ofsemiconductorfabs. Our goal then was to examine the categories of capital and costs involved in building and operating typical advanced logic, advanced memory, and advanced analog chip fabs. We also investigated the role that government incentives play in the total cost of ownership (TCO)—and thus, fab competitiveness—across various regions of the world.

Since that analysis, fab economics have materially shifted. For one thing, a leading-edge advanced logic fab of the future will be at least two to three node generations beyond the ones we assessed in our earlier report. And technology advances are not all that has changed since then. There are also new supply chain and geopolitical challenges and shifting government policies and incentives. All of this has made it clear that fab economics merits a new evaluation.

This article focuses on advanced logic fabs primarily because we believe they will continue to garner the biggest investments in the coming years as the need to power all flavors of next-generation devices and equipment becomes more acute. Our analysis has led us to two fundamental conclusions. First, the cost of building and operating these fabs has risen significantly. Second, while the government incentives landscape is still evolving across multiple parts of the world, new, more aggressive financial support programs will be critical to make the economics of these massive capital-intense projects viable.

This research does not aim to provide a definitive number for how much these fabs should cost, nor what the incentives should be. As we will discuss in more detail, several factors that are unique to a company’s process technology, location options, design, and specification choices, among other things, can significantly sway the total cost. Consequently, this article aims to provide a framework of the considerations that should be accounted for to understand and quantify the economics of these mega projects.

To analyze fab economics today, we explored an advanced-logic, front-end manufacturing facility—a greenfield next-gen fab that would manufacture 2nm to sub-2nm nodes at 300-millimeter wafer size. Initial production would be scheduled for 2026. By then, we expect most companies will have undergone two major process technology advancements: First, a shift in the way individual features and transistors are fabricated on a chip; improvements are already underway that will amplify efficiency and speed, from Fin Field Effect Transistors (FinFET) to the Gate-All-Around (GAA) device structure. Second, the introduction of high numerical aperture (high-NA) extreme ultraviolet lithography (EUVL), critical for continuing to reduce the feature dimensions of the processnode.11High-NA EUVL will surpass its predecessor’s (0.33 NA EUVL) resolution of 13nm by featuring a 0.55 NA lens that is capable of achieving 8nm resolution.Notes:1High-NA EUVL will surpass its predecessor’s (0.33 NA EUVL) resolution of 13nm by featuring a 0.55 NA lens that is capable of achieving 8nm resolution.

From a cost perspective, breaking ground on a new fab would be more expensive in the future than it was a few years ago in both upfront and ongoing expenditures. (See Exhibit 1.)","economics(6), fab(6), fabs(4), incentives(4), cost(4), new(4), logic(3), government(3), technology(3), euvl(3), resolution(3), various(2), advanced(2), chip(2), total(2)",https://www.bcg.com/publications/2023/navigating-the-semiconductor-manufacturing-costs
"Service Up, Costs Down? Telcos Can Have It Both Ways.","September 26, 2023","For B2B telecom operators, customer satisfaction remains a work in progress. Unfortunately, the work is outpacing the progress. Telcos consistently score below other sectors on this key metric, earning them a standing—and a reputation—they’ve struggled to shake. Indeed, many providers have failed to raise a bar that’s so low, it could challenge the most dexterous limbo contestant.

Meanwhile, pressure mounts. Lean fiber players, system integrators, andhyperscalers—unencumbered by legacy processes or systems—can offer similar products but radically different experiences. And it’s not just new competitors tugging at the sleeves.Telecommunicationscompanies are also under the gun to deliver significant cost savings.

These twin mandates—raise satisfaction, lower costs—haven’t played well together. In many cases, process redesigns trigger savings only to trigger customer frustration as well.

But what if telcos could avoid the tradeoff? And while they’re at it, improve the employee engagement that can flag when helping customers takes too long, involves too many hoops, and brings too little joy?

Making this work is possible and so, too, are tangible—and sizable—rewards. Telcos can reduce the costs of a process, such as provisioning, by 80% or more while moving the needle on satisfaction. (See Exhibit 1.) And they can start seeing results soon: in our experience, within three to six months.","satisfaction(3), work(3), many(3), customer(2), progress(2), telcos(2), savings(2), process(2), trigger(2)",https://www.bcg.com/publications/2023/reducing-telcos-costs-while-improving-customer-service
How Women in Tech Can Move Past the Middle,"August 14, 2023","As tech companies continue the waves of layoffs that began in 2022, they will likely exacerbate an ongoing problem: the lack of women on leadership teams. The industry is already starting at a disadvantage, with the share of women in middle management and senior leadership roles remaining stubbornly below 30%. The ongoing layoffs—many targeted at midlevel managers—will compound the challenge.

We recently surveyed approximately 1,800 midlevel and senior leaders in the US to identify the key barriers to advancement for women in tech. (See “Our Research Methodology.”) This research is the latest in a series of analyses about women in technology. One central finding this year is that midlevel management is a key juncture for job satisfaction in women’s tech careers—and one where many organizations may be falling short because of a set of overlooked “X factors.”

Our annual Women in Tech study, kicked off in2021, sets out to quantify the factors that affect the promotion and retention of women in middle and senior management in technology. The most recent research draws on a survey of approximately 1,800 US tech leaders conducted by BCG in December 2022. Respondents were split approximately evenly between men and women, with roughly half in senior leadership (C-suite, president, or vice president) and the remaining half in middle management (roughly any of four levels below the CEO). All respondents work either in the tech industry, across all corporate functions, or in tech functions such as IT at companies in nontech industries. We also conducted in-depth interviews with more than 50 male and female senior leaders. Our study utilizedBCG’s BLISS Index, a comprehensive, statistically rigorous tool that identifies the factors that influence feelings of inclusion in the workplace and that meaningfully correlate with retention.

Midlevel managers make up the pipeline of future leaders in tech, and our research shows how challenges for women result in not just a glass ceiling but a broken ladder. “I have seen many of the women I admire in tech leave the industry,” said one female senior executive at a global technology company. “It’s important for me to stay and keep the seat I have fought so hard for, especially as certain pockets of tech have gotten worse in gender parity.”

The good news? Although senior women leaders intechnologyaren’t represented in equal numbers with men, they report the highest happiness and motivation levels, and the lowest retention risk, of any group we looked at. In other words, if companies can retain women through their time as middle managers, they have a real chance of seeing those women stay and thrive, rising to the top levels of the organization.



Our survey showed the clear disparities in job satisfaction and overall happiness between men and women across different levels of seniority:","women(14), senior(7), leaders(5), tech(4), management(4), midlevel(4), research(4), levels(4), companies(3), leadership(3), industry(3), middle(3), technology(3), retention(3), men(3)",https://www.bcg.com/publications/2023/how-women-can-move-past-middle-to-become-future-tech-leaders
Tech Startups Should Prepare Now for the Next IPO Boom,"July 19, 2023","The window of opportunity for initial public offerings slammed shut in 2022 amid heightened volatility and plunging valuations. The global technology sector, in particular, experienced a sharp decline—a 60% drop from 661 IPOs in 2021 to a mere 221 in 2022. So far in 2023, the number of new listings remains stubbornly low.

Counterintuitive as it may seem, today’s adverse market conditions provide an ideal moment for technology startups to lay the groundwork for going public. With preparation typically taking 12 to 18 months, initiating the process now will ensure that companies are positioned at the front of the queue once capital market conditions improve and the IPO window reopens.

Meticulous preparation will be essential to make a splash in the next IPO wave. Tech startups must demonstrate a clear path to profitability, provide industry-specific evidence of robust growth, assemble an experienced management team, and confirm their operational readiness for the public sphere. By addressing these topics, startups can craft a strong business plan and compelling equity story that set them apart from the competition and secure their spot as industry trailblazers.



Fueled by low interest rates, technology companies enjoyed a period of substantial growth in the years leading up to 2021. Although the pandemic disrupted macroeconomic conditions in 2020 and 2021, many of these companies benefited from the accelerated adoption of digitization and virtual experiences. From 2012 through 2021, the market capitalization of public tech companies grew by a factor of 7.5, compared with 3.75 for the S&P 500, 3.0 for the Dow Jones Industrial Average, and 1.3 for the FTSE 100.","public(4), companies(4), technology(3), market(3), conditions(3), startups(3), window(2), low(2), preparation(2), ipo(2), tech(2), growth(2)",https://www.bcg.com/publications/2023/tech-startups-should-prepare-now-for-the-next-ipo-window-boom
Don’t Throw Away the Opportunity in E-Waste,"June 26, 2023","Garbage in, value out?

Every year, nearly $10 billion in electronic waste—comprising computer equipment and devices, screens, and small electronic appliances—is thrown away in the US alone. Most of the value loss comes from embedded metals, such as copper, gold, silver, platinum, and palladium. But these products also contain metals such as mercury, cadmium, and lead that can threaten environmental health and well-being. Globally, only about 20% of this waste is recycled, and without intervention, the volume of e-waste will increase.

At the same time, demand for e-waste materials is on the rise, fueled by multiple factors. Consumers and OEMs are reexamining their resource footprints and searching for circular materials. Primary production of many metals is becoming more costly as ore quality in the ground declines and extraction energy and capital costs rise. Geopolitical pressures have increased the urgency of localizingsupply chains,with a focus on critical minerals.

Companies in numerous industries, among themtelecommunications,IT, metals,retail,manufacturing, and waste management, have an opportunity to recapture the lost value in e-waste and gain from powerful co-benefits.

E-waste generation is expected to more than double by 2050, according to the United Nations Environment Programme, with global volumes rising from 50 million tons to 110 million tons. The growth will be fueled in part by shorter product life cycles (the average smartphone is replaced every 2.2 years) and theInternet of Things, which is lifting the volume of internet-enabled household appliances (the average US household now owns 20 such devices).

US recycling rates vary by state, but the vast majority of e-waste nationwide (80% to 85% by our estimates, worth about $10 billion annually) ends up in landfills or unaccounted for. (See Exhibit 1.)","metals(4), value(3), electronic(2), devices(2), waste(2), volume(2), materials(2), tons(2), household(2)",https://www.bcg.com/publications/2023/seizing-opportunity-ewaste-recycling
Game Changer: Accelerating the Media Industry’s Most Dynamic Sector,"June 09, 2023","The gaming sector is unique. Originally viewed as a children’s diversion, attracting limited attention compared to TV, movies, or music, gaming is now by far the fastest growing sector of the media industry. With the average player age recently exceeding 30 years old,gaming is now the second largest media sectorthat is about to reach $200 billion.11Newzoo, OvumNotes:1Newzoo, OvumGaming IP has become key to attracting new audiences, indicating future growth potential. As part of BCG’s series of gaming reports, following on from ‘Gaming & Esports Media’s Next Paradigm SHIFT’, this report aims to map gaming’s current spectacular journey, highlighting some key trends and opportunities both globally and in the Middle East, which business leaders and companies can leverage to join this dynamic sector.

Gaming is on the rise



Paul Dawalibi is a technology entrepreneur, investor, and gaming & esports expert. As the CEO of Holodeck Media, Paul is building exciting metaverse, gaming and web3 projects. He also hosts Game Changers, a gaming and metaverse show on CNBC Arabia. He is a frequent speaker at metaverse and gaming conferences, and co-authored the book ‘Metaverse Dream’.Paul, you recently moved from US to the Middle East. What excites you about the gaming sector in this region?Paul Dawalibi: For years now, I’ve been saying that the world is sleeping on a massive gaming opportunity in the Middle East. Everyone talks about Asia, but the real gaming powerhouse will be the GCC region due to several factors.  There’s a confluence of factors that gets me excited about gaming in the Middle East.First, the Middle Eastern populations, especially Saudi Arabia, are young and digital savvy. Seventy percent of Saudi Arabia’s population is below the age of 30. Average disposable income is higher. The hot weather means people spend more time inside, which makes gaming an obvious choice of activity and recreation.The second factor that gets me excited is the significant government commitment. Saudi Arabia has committed to investing $38 billion in gaming companies. Abu Dhabi provides strong incentives and benefits to gaming companies that set up shop in the emirate.The third factor is tourism. The UAE is obviously a tourism hotspot already, so there is a significant opportunity to provide visitors with gaming and esports related experiences. Saudi Arabia is also making a big tourism push, so gaming and esports would provide something unique to market to the world.Finally, gaming is a global industry, and the Middle East is truly at the crossroads between East and West. This gives gaming companies operating in the Middle East a distinct advantage in being able to serve North American, European, and Asian customers with equal ease.Paul, focusing on the gaming and esports efforts in the Middle East: what’s your view, and how do other major sector centers see them?Paul Dawalibi: A lot of the conversation around gaming in the Middle East has been dominated by Saudi Arabia, which isn’t surprising given its large-scale financial commitments to boost the sector. Most of the western world is not aware at all of what’s going on in the Middle East when it comes to gaming, beyond a few – not always favorable – press releases. While the path forward for Saudi Arabia is bright, it still needs to address several challenges to realize its ambition. It especially needs to attract experienced human capital with deep industry knowledge, and redouble marketing efforts to the West and East to draw both partners and talent.But Dubai and Abu Dhabi have a major opportunity to compete with Saudi Arabia. The UAE has great infrastructure and easy access to talent from around the world. What the UAE lacks is a cohesive emirates-wide gaming vision and strategy backed by sufficient funding. As interests might diverge in Abu Dhabi, Dubai, and other free zones, it could be more challenging to reach the required scale.Over the past decade there has been a lot of buzz around the gaming opportunity in China, and Asia in general. But this region faces a number of challenges and hurdles. While the population sizes are large, disposable income and average spend per player in this region are actually quite low. China has also spent the last couple of years restricting gaming, and approving only few new games for distribution in the country. In fact, we’ve seen Asian gaming companies like Tencent and Netease building their presence in the Middle East because they realize that the opportunity in the region is greater.Paul, we see more and more industries getting interested in gaming. Gaming IPs are leveraged for Hollywood blockbusters. Technology companies and VCs make major investments. Just hype, or the beginning of a longer journey?Paul Dawalibi: Gaming and gaming principles (gamification) will inevitably either intersect or completely disrupt every industry on the planet. So we are just at the beginning of a very long journey for the sector as a whole.Content and IP will be important pillars of this multi-trillion-dollar sector. Technology and infrastructure will also be key growth areas. Brands and traditional entertainment embrace gaming because of the still massively untapped value of the gaming audience. It’s also inevitable that we will see an increase in investment and venture capital to match. If the next few years bring recession, gaming will once again demonstrate that it’s one of the most recession-proof industries on the planet.In fact, all of the hype and talk around the metaverse is fundamentally just gaming. The metaverse is just a fancier word for gaming (especially if we define gaming as the creation of virtual worlds). The word “metaverse” feels more “adult” than gaming, which is often perceived as a hobby just for kids. The result is that billions have been poured into companies that are fundamentally gaming businesses (but calling themselves metaverse). The metaverse concept also makes it far more palatable to bring gaming into the workplace, or into education or government - all areas where metaverse has seen tremendous penetration but is still just gaming or gamification.AI also has deep connections to gaming. The same underlying technologies that enable virtual worlds (e.g., GPUs built by Nvidia) also power the biggest AI models. The breakthroughs in parallel computing that enable AI wouldn’t have been possible without gamers spending money to make their games look more realistic. AI will give back in equal amounts to the gaming industry, as virtual worlds get populated with NPCs (non-player characters) that are so realistic they become indistinguishable from human players.Paul, any closing remarks?Paul Dawalibi: The one consistent trend over human history is that as technology progresses, our leisure time increases. As machines and AI do more work for us than ever before, we will have more free time to spend on recreation. This is how gaming becomes the biggest industry on the planet. And the Middle East is best positioned to capture trillions of dollars of new value that will be created by gaming and metaverse over the next decade.



The COVID-19 pandemic spurred growth in various media and technology sectors in 2020. Within media, gaming outpaced other segments with an 8% growth rate to reach $198 billion (versus TV's 1% decline to $408 billion33Newzoo, Ovum, OmdiaNotes:3Newzoo, Ovum, Omdia). The sector’s growth slowed in 2022 for several reasons, including the end of pandemic shutdowns and Apple’s privacy changes affecting mobile gaming ads. The market size dropped to $184.4 billion44Newzoo""The Global Gaming Market Per Segment 2022”Notes:4Newzoo""The Global Gaming Market Per Segment 2022”, with mobile gaming accounting for 50% of revenues.

However, the industry is expected to resolve these challenges and recover in mid-term, as games become more embedded in everyday life (Exhibit 1). Games have consistently held a 40% share of global mobile app downloads over the past 5 years. The number is even higher in the Middle East, reaching 45-50% in 2020.55App AnnieNotes:5App Annie","middle(11), gaming(10), metaverse(10), sector(9), east(9), industry(7), companies(7), media(6), arabia(6), years(5), growth(5), esports(5), technology(5), region(5), opportunity(5)",https://www.bcg.com/publications/2023/drivers-of-global-gaming-industry-growth
